id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35130541,2 Bedroom Home in Sky with Stunning Views!,264613935,Downtown,49.27772,-123.10802,Entire home/apt,399,1,2,2019-06-23,1.87,1,292
35130792,Downtown&Gas town&4bed 2bath&Pool&Sauna&Gym&A/C,195228662,Downtown,49.2785,-123.1078,Entire home/apt,550,1,3,2019-07-05,3,5,155
35130895,Industrial Gastown Loft,137726838,Downtown Eastside,49.28282,-123.10433,Entire home/apt,270,1,6,2019-06-25,5.29,3,71
35133866,"LUXURY Full WaterView,2BR+2BA+Parking+AC, Sleeps 5",258987043,Downtown Eastside,49.28216,-123.10685,Entire home/apt,370,1,0,,NA,1,107
35145638,Location! Location!Downtown 1 Bedroom apartment!,264698752,Downtown,49.27878,-123.12797,Entire home/apt,251,2,6,2019-07-02,5.14,1,153
35149184,Brand new centrally located private suite,55205067,Riley Park,49.2524,-123.09234,Entire home/apt,105,2,9,2019-07-06,8.18,1,94
35155112,Strathcona Park Suite - Near Buses and Downtown!,56621838,Downtown Eastside,49.27689,-123.08043,Entire home/apt,224,1,6,2019-07-08,6,1,133
35156984,__éë±±ë___µàë™_ëÙäë_âë¢Ä_ö‘ç_Üç Œçâ ëçâ_µ‚_Ù___è_ã‚,137848499,West Point Grey,49.26774,-123.21009,Private room,199,1,4,2019-07-08,3.43,4,36
35157060,Gastown large loft space with 2 'bedrooms' & den.,264774694,Downtown Eastside,49.28286,-123.10253,Entire home/apt,224,3,2,2019-07-01,2,1,15
35162180,D34 - 1 Bedroom in Gastown,30899,Downtown Eastside,49.28371,-123.10729,Entire home/apt,83,30,0,,NA,36,317
35164104,Cozy Loft Space in the Gastown area of Downtown,158823097,Downtown Eastside,49.2828,-123.1053,Entire home/apt,262,2,0,,NA,4,112
35164437,BEAUTIFUL AND COZY DOWNTOWN VANCOUVER CONDO,262601866,Downtown,49.27733,-123.11495,Entire home/apt,117,30,0,,NA,1,141
35164633,The Greenway Suite - The Heights of East Vancouver,11917534,Renfrew-Collingwood,49.24517,-123.05346,Entire home/apt,98,2,7,2019-07-09,7,2,21
35169166,"Private room for female, Gym+Pool, Amazing View!",15232103,Downtown,49.27878,-123.12026,Private room,59,30,0,,NA,1,101
35170633,Uniquely decorated home in the Heart of Vancouver,9295594,West End,49.28871,-123.12899,Entire home/apt,240,2,4,2019-06-27,3.53,1,295
35170890,WZZ Awesome Oakridge Residence -5 mins to Skytrain,24883159,Oakridge,49.23094,-123.11737,Entire home/apt,350,1,0,,NA,2,20
35170960,Private room close to UBC,259637545,Dunbar Southlands,49.25682,-123.19082,Private room,94,1,3,2019-07-01,2.5,2,5
35171460,Queen Elizabeth Park Studio w/ 2 beds and kitchen,264880154,South Cambie,49.24834,-123.11702,Entire home/apt,160,2,7,2019-07-01,5.83,1,28
35189312,Central & Modern,264984269,Kitsilano,49.26125,-123.16071,Entire home/apt,199,2,2,2019-06-25,1.82,1,214
35190461,Spacious Studio Close to Downtown,62931740,Downtown Eastside,49.27846,-123.08954,Entire home/apt,150,2,0,,NA,1,312
35190717,Shared living room in beautiful Vancouver downtown,168234687,West End,49.28086,-123.12716,Shared room,75,1,5,2019-07-05,4.55,3,169
35194928,Beautiful Apartment Best Area Downtown Vancouver,99230711,West End,49.28557,-123.12308,Entire home/apt,350,5,3,2019-07-02,2.73,1,160
35195797,West End Townhouse near the downtown core,8736790,West End,49.2864,-123.13434,Entire home/apt,265,3,3,2019-07-07,3,2,124
35195994,"Downtown Vancouver 2BR patio, pool, sauna, hot tub",260672147,Downtown,49.27818,-123.10596,Entire home/apt,299,3,3,2019-07-02,3,2,301
35196152,"New! 3BR Basement Lvl Guest Suite, Great Location",197381276,Victoria-Fraserview,49.22739,-123.07248,Entire home/apt,157,1,2,2019-06-17,2,2,53
35198788,"Spacious, private bed and bath in a stunning area!",90704424,Hastings-Sunrise,49.2866,-123.02605,Private room,100,2,0,,NA,2,49
35199239,Brand New House - Little Frenchie,34222406,Arbutus Ridge,49.2564,-123.17199,Entire home/apt,199,2,4,2019-06-27,4,1,322
35200581,Room with Private entrance 5 mins to  UBC.,39181323,West Point Grey,49.26083,-123.18702,Private room,98,3,2,2019-06-24,1.62,7,49
35201360,Cozy Room Only Steps Away From UBC!,39181323,West Point Grey,49.26316,-123.18691,Private room,98,3,0,,NA,7,56
35204080,Spacious master bedroom + Balcony + Jacuzzi,138444812,Kerrisdale,49.23231,-123.14033,Private room,80,3,2,2019-07-06,2,1,5
35205787,"Prime location with jaccuzi, pool and gym",53071683,Downtown,49.27797,-123.1075,Private room,75,3,3,2019-07-08,3,4,43
35205944,Beautiful studio in heart of Downtown Vancouver,43534851,Downtown,49.27728,-123.12721,Entire home/apt,89,180,0,,NA,1,249
35206071,Your Luxurious and Stylish Vancouver beach house,265099636,West Point Grey,49.27399,-123.21113,Entire home/apt,1996,5,0,,NA,1,64
35222593,Master bedroom in the Dwelling Place,103148343,Dunbar Southlands,49.23493,-123.17787,Private room,75,1,2,2019-06-24,1.62,1,0
35222652,Downtown Luxury  1 bdrm + Pool/Gym/Parking/Ac,50500908,Downtown,49.27868,-123.10705,Entire home/apt,146,1,1,2019-07-07,1,1,28
35225839,ConvenientToAttractions & CloseToAirport 1bedroom,263963234,Victoria-Fraserview,49.21371,-123.06744,Entire home/apt,109,3,0,,NA,3,133
35225877,Shoreline Studio in DT + Netflix,264843846,West End,49.28027,-123.12945,Entire home/apt,109,2,7,2019-07-04,6,1,14
35228595,BEST LOCATION DOWNTOWN,265242441,West End,49.28389,-123.12308,Entire home/apt,350,1,3,2019-06-25,3,1,343
35229001,#F: Secret Women's Club Mansion & Spa (Family OK),183799604,Fairview,49.26426,-123.14008,Private room,91,1,3,2019-06-24,2.81,5,79
35229456,ULTRA LUXURY @ FAIRMONT PACIFIC RIM HOTEL ESTATES!,265247882,Downtown,49.28929,-123.11697,Entire home/apt,1935,15,0,,NA,1,89
35229505,Landis Hotel & Suites,265249066,Downtown,49.27914,-123.12771,Private room,600,2,0,,NA,2,323
35230059,Main Street 3 Bedroom Guest Suite,1340389,Riley Park,49.25113,-123.10404,Entire home/apt,350,2,1,2019-06-02,0.77,7,19
35232271,Vancouver west 1BR  near UBC/Beach/Airport,99853564,Kitsilano,49.2623,-123.18312,Entire home/apt,100,1,3,2019-07-07,3,2,37
35234171,Vancouver Modern 2BDRM Condo w/ Pool + Gym,264625389,Killarney,49.20675,-123.03092,Entire home/apt,230,1,7,2019-07-01,5.38,1,145
35237567,COZY 2bed / 2bath Best Location in DT with parking,265310986,West End,49.28748,-123.12693,Entire home/apt,349,1,0,,NA,1,0
35237720,"PRIME YALETOWN LOCATION, IN THE HEART OF VANCOUVER",265309497,Downtown,49.2749,-123.1264,Entire home/apt,174,2,0,,NA,1,277
35239463,Beautiful and cozy 1 bedroom.,136641767,Renfrew-Collingwood,49.25601,-123.043,Entire home/apt,88,1,6,2019-07-04,5.45,2,339
35258213,Charming Modern Home In Vancouver,189413698,Victoria-Fraserview,49.21751,-123.06958,Entire home/apt,135,2,5,2019-07-06,5,1,104
35262292,Spacious and tranquil downtown Vancouver Loft,265473920,Downtown,49.28031,-123.12188,Entire home/apt,350,1,4,2019-06-23,4,1,171
35262401,Charming 1 Bed + 1 Bath + 1  Parking DOWNTOWN,265469731,Downtown,49.28048,-123.12291,Entire home/apt,251,2,10,2019-07-02,9.37,1,52
35262414,Beautiful view 1 bedroom in Yaletown,265475133,Downtown,49.2753,-123.12678,Entire home/apt,150,2,0,,NA,1,58
35265562,Convenient Main Street Area  2 Bedroom Suite,265504225,Riley Park,49.2521,-123.09787,Entire home/apt,140,1,8,2019-07-07,8,1,119
35266601,A comfy place close to everything,3710059,Downtown Eastside,49.27779,-123.09217,Private room,94,1,0,,NA,2,17
35267294,Amazing family space in East Vancouver,5348842,Hastings-Sunrise,49.2809,-123.05209,Entire home/apt,194,5,0,,NA,2,328
35269427,Coal Harbour private and cozy 1 bed 1 bath + View,28309854,Downtown,49.28943,-123.12635,Private room,262,30,0,,NA,1,79
35284251,#A - Private 1 bedroom suite in Vancouver!,255711233,Hastings-Sunrise,49.26651,-123.0444,Entire home/apt,100,1,3,2019-06-25,3,2,236
35284317,Stay in Granville Island - the heart of Vancouver.,149827561,Fairview,49.26945,-123.13958,Entire home/apt,350,3,2,2019-07-08,2,1,42
35284344,Private Room in Kitsilano,726304,Kitsilano,49.25977,-123.16265,Private room,60,1,7,2019-06-16,5.83,2,33
35284475,Pleasant in Mount Pleasant East,60549456,Mount Pleasant,49.26196,-123.08151,Entire home/apt,199,1,0,,NA,1,27
35287417,The Garden on Main Street,43214128,Riley Park,49.23569,-123.09784,Entire home/apt,130,4,1,2019-07-09,1,1,47
35288509,The Charles Street Residence - Perfect Location,995736,Hastings-Sunrise,49.27341,-123.05074,Entire home/apt,146,1,6,2019-07-09,6,1,268
35289970,Downtown Studio,565580,Downtown,49.27858,-123.12988,Entire home/apt,110,30,0,,NA,1,241
35293263,Private + NEW Vancouver Suite w/ Your Own Entry!,48120990,Kensington-Cedar Cottage,49.24196,-123.08422,Entire home/apt,75,1,6,2019-07-07,5.29,1,80
35293772,OakridgeMall Queenbed#2/privatebath/share kitchen,259040715,Oakridge,49.232,-123.11409,Private room,119,1,0,,NA,7,54
35301028,"Master suite, great central Yaletown location!",209354041,Downtown,49.27491,-123.1256,Private room,146,1,5,2019-07-06,5,3,69
35302938,BRAND NEW! Centrally located 2 BR suite,7813104,Shaughnessy,49.24231,-123.13048,Entire home/apt,228,1,3,2019-07-03,3,1,120
35314098,Private room overlooking Granville Island,234605731,Fairview,49.272,-123.14093,Private room,89,1,0,,NA,1,65
35315059,fully renovated lovely home in Dunbar,265887300,Dunbar Southlands,49.25248,-123.18222,Private room,85,1,0,,NA,1,13
35316589,Garden patio in the heart of Commercial Drive,94497716,Grandview-Woodland,49.27239,-123.06456,Entire home/apt,199,3,0,,NA,1,15
35319441,"Great Value, Entire Place!",15840009,Kensington-Cedar Cottage,49.24816,-123.07365,Entire home/apt,98,3,0,,NA,2,31
35319714,Pura Vida- Private Room+Kitchen & Living Room,77062014,Hastings-Sunrise,49.267,-123.05056,Private room,75,1,5,2019-07-02,5,2,64
35320336,Modern Luxury In BEST Central Location- w/Parking!,247042900,Downtown,49.27853,-123.10598,Entire home/apt,429,1,5,2019-07-07,4.55,2,254
35320410,Sandy_—Ès Room,160190527,Hastings-Sunrise,49.28457,-123.02272,Private room,56,2,3,2019-07-05,3,1,16
35322644,1 Bedroom w Private Bathroom & Balcony-10min to DT,35332085,Kensington-Cedar Cottage,49.24486,-123.06748,Private room,60,1,1,2019-07-01,1,1,58
35330065,Heart of Kitsilano,25660647,Kitsilano,49.26878,-123.15159,Entire home/apt,125,30,0,,NA,1,244
35332827,Three Bedroom Garden Suite,266013957,Hastings-Sunrise,49.27666,-123.03777,Entire home/apt,199,3,1,2019-06-17,1,1,44
35343012,Furnished room + bath in prime downtown location,74380,Downtown,49.2727,-123.12021,Private room,140,30,0,,NA,1,232
35346140,"Bright, Large 2 Bedroom suite near Commercial Dr",47650770,Grandview-Woodland,49.26826,-123.06511,Entire home/apt,112,2,5,2019-06-28,5,1,180
35346401,Master Bedroom with a full private bathroom,7155253,Renfrew-Collingwood,49.24286,-123.03948,Private room,91,2,0,,NA,3,55
35347310,MODERN PENTHOUSE APARTMENT. BEST LOCATION & VIEWS!,68081988,Hastings-Sunrise,49.26908,-123.04446,Entire home/apt,220,1,4,2019-07-01,4,1,9
35347702,Wallace Executive Residence - Near Beach & Busses!,71148376,Dunbar Southlands,49.25626,-123.19084,Entire home/apt,848,2,4,2019-07-09,4,1,187
35349517,Our nest in the heart of Downtown,43724334,West End,49.28186,-123.1268,Entire home/apt,230,2,1,2019-06-23,1,1,6
35350429,Comfortable Basement room with two Windows,253990493,West Point Grey,49.25814,-123.19201,Private room,129,1,0,,NA,3,49
35350870,"Charming and Elegant,  4 bdr residence in Oakridge",266140598,Oakridge,49.23149,-123.12442,Entire home/apt,499,1,3,2019-07-02,3,1,128
35355221,Two Bedroom Basement Suite- Hastings Sunrise,266185033,Grandview-Woodland,49.28099,-123.06162,Entire home/apt,125,2,0,,NA,1,13
35356568,Yaletown Studio with large sunroom,262715131,Downtown,49.27735,-123.11885,Entire home/apt,119,30,0,,NA,4,143
35357091,8mins Walk to Beach 2BR Apt with AC&Parking,151123195,Downtown,49.27678,-123.12726,Entire home/apt,110,3,1,2019-06-16,1,6,71
35357365,Luxury Living on Famous Beach Ave - steps to beach,7074827,Downtown,49.27538,-123.13403,Entire home/apt,276,30,0,,NA,2,145
35376074,Comfortable room in shared renovated home,17767330,Kensington-Cedar Cottage,49.23403,-123.06668,Private room,85,1,3,2019-07-01,2.81,2,144
35381660,Convenient Downtown 2 Bedroom+2 Bathroom+1 Parking,266354990,Downtown,49.27869,-123.10852,Entire home/apt,400,2,3,2019-06-30,2.65,1,44
35382659,Rose Cottage,173802712,Kensington-Cedar Cottage,49.2379,-123.08671,Entire home/apt,199,4,1,2019-07-02,1,1,13
35383822,Sweet & Cosy Studio in the Heart of Vancouver,100123931,Kensington-Cedar Cottage,49.24759,-123.07328,Entire home/apt,49,5,1,2019-06-22,1,1,174
35385840,"Modern, Family Friendly Home Near Downtown",59172548,Kitsilano,49.26699,-123.16501,Entire home/apt,338,3,1,2019-07-07,1,1,161
35389443,The Hidden Retreat- Perfect Location,41967780,Shaughnessy,49.25656,-123.133,Private room,199,1,1,2019-06-06,0.86,4,0
35390601,Ground floor - Bedroom with private bathroom(G3),253496393,Marpole,49.21299,-123.11864,Private room,98,2,0,,NA,7,15
35390819,Brand new Private entry 2 bedrooms Coach House,76307763,Killarney,49.23087,-123.0345,Entire home/apt,279,1,4,2019-07-02,4,3,149
35393587,Brand new Private entry 2 bedrooms suite,76307763,Killarney,49.23176,-123.03511,Entire home/apt,188,1,11,2019-07-09,11,3,154
35395750,"Cozy room near airpor, Skytrain & stores",207007659,Marpole,49.21227,-123.11156,Private room,66,1,2,2019-06-30,2,4,0
35411531,High end 2Bd half duplex  - walk to the beach!,20096609,Kitsilano,49.26745,-123.18548,Entire home/apt,299,2,0,,NA,1,7
35414152,The Hidden Retreat-Perfect Location,41967780,Shaughnessy,49.25666,-123.13309,Private room,119,1,0,,NA,4,1
35415445,BLISS IN COAL HARBOUR WITH FREE PARKING,100706442,Downtown,49.28967,-123.1245,Entire home/apt,38,2,5,2019-06-29,5,1,57
35415878,The Hidden Retreat-Perfect Location,41967780,Shaughnessy,49.25747,-123.13456,Private room,119,1,0,,NA,4,1
35419651,Newly Reno'd 2 bdrm Kitsilano - Centrally Located,266567641,Kitsilano,49.26538,-123.16728,Entire home/apt,295,3,2,2019-07-03,2,1,328
35420313,Artist Loft in Mount Pleasant,23458673,Mount Pleasant,49.26747,-123.09885,Entire home/apt,224,1,2,2019-06-20,2,1,72
35420408,Queen Sized bed Private Bath Prime Location,266574190,Hastings-Sunrise,49.26738,-123.05547,Private room,49,1,2,2019-06-25,2,4,294
35420704,Prime location. 3BR home & garden. Beaches nearby.,64961472,Kitsilano,49.26783,-123.17665,Entire home/apt,340,1,0,,NA,1,18
35420976,Prime Location Private 2Beds Room,266574190,Hastings-Sunrise,49.26768,-123.05511,Private room,59,1,3,2019-06-25,3,4,299
35421042,1 bedroom Downtown - w/ parking / gym/ hot tub,103826945,Downtown,49.28442,-123.11296,Entire home/apt,110,30,0,,NA,1,321
35421360,Gorgeous water view unit in core of yaletown,9041741,Downtown,49.27513,-123.11475,Entire home/apt,195,15,0,,NA,4,58
35423051,Vancouver westside village,187763475,Dunbar Southlands,49.2364,-123.18486,Private room,52,4,0,,NA,1,119
35423100,"INCREDIBLE VIEW- Newly Designed,Sleeps 6 w/Parking",32023177,Downtown,49.27915,-123.10839,Entire home/apt,613,2,3,2019-07-07,3,1,158
35423825,"UBC 
3636 SW Marine Dr Two Basement Bedrooms",188438997,Dunbar Southlands,49.23149,-123.18501,Private room,160,3,0,,NA,2,66
35424619,Westend Elegant Studio w/Parking/Ocean Front Views,16190613,West End,49.2801,-123.13505,Entire home/apt,249,5,1,2019-07-08,1,3,76
35425014,Spacious Private Room by Main St & Cambie Skytrain,24057390,Riley Park,49.2498,-123.10881,Private room,80,2,4,2019-06-29,4,5,113
35428449,Walk to everything! Heart of central downtown.,24263714,Downtown,49.28069,-123.125,Entire home/apt,115,30,0,,NA,1,64
35431194,666Vancouver west bedroom with private washroom,264354895,West Point Grey,49.26011,-123.20438,Private room,150,1,2,2019-06-28,2,4,232
35431257,"Steps To The Beach in a Cozy, Well-Loved Home!!!",266651554,West End,49.28674,-123.13915,Entire home/apt,240,4,5,2019-07-02,5,1,71
35431959,Luxury Condo in Convenient Location with View,30510794,Marpole,49.21097,-123.11826,Entire home/apt,198,1,2,2019-07-02,2,2,125
35432704,Private 2 Bedroom suite by Killarney Park,266661804,Victoria-Fraserview,49.2205,-123.05158,Entire home/apt,79,2,3,2019-06-24,3,1,23
35438158,666vancouver west Value basement in the house,264354895,West Point Grey,49.25876,-123.20254,Entire home/apt,160,1,5,2019-06-30,5,4,241
35438159,666 vancouver west 2single bed private bedroom,264354895,West Point Grey,49.25891,-123.20255,Private room,98,1,3,2019-07-06,3,4,240
35458187,Downtown Vancouver with spectacular city views,4879641,Downtown,49.27805,-123.12703,Entire home/apt,400,3,0,,NA,3,336
35459245,Great Hill views at west end Master bedroom,15284529,Arbutus Ridge,49.24822,-123.16708,Private room,199,1,0,,NA,5,90
35459247,Great Hill Views 2 bedroom+private bath,15284529,Arbutus Ridge,49.24683,-123.16614,Private room,98,2,1,2019-06-15,1,5,170
35459624,"Beautiful Water Views, Parking, Skytrain, & Gym",18121575,Downtown,49.27929,-123.10564,Entire home/apt,194,30,0,,NA,2,59
35460812,Amazing 2 BR Apartment in the heart of Vancouver,183767715,West End,49.28739,-123.12617,Entire home/apt,230,30,0,,NA,1,27
35461353,Cozy 1 bdr only steps from Granville Island,21419525,Fairview,49.26493,-123.13471,Entire home/apt,276,3,4,2019-07-08,3.64,1,10
35461803,DowntownCentral Cozy Comfortable Private 1 bed Apt,266800277,Downtown,49.27966,-123.12224,Entire home/apt,279,1,9,2019-07-08,9,1,117
35462542,Dream apartment? Above a brewery ? Beer included!,240458335,Grandview-Woodland,49.28407,-123.06638,Private room,190,3,3,2019-07-02,3,1,0
35463430,"Bright, Open-Concept 4 BR with parking",1440454,Hastings-Sunrise,49.27125,-123.05563,Entire home/apt,245,2,3,2019-07-01,3,1,26
35464060,Luxury Condo with 2 parking. Hot tub! Pool! Patio!,218992536,Downtown,49.27917,-123.1221,Entire home/apt,197,1,4,2019-06-25,4,1,90
35464602,"Comfortable  condo, minutes away to Skytrain - 4A",231861909,Marpole,49.21397,-123.11792,Entire home/apt,189,3,2,2019-06-22,2,6,134
35464623,"Executive View Suite , Central Downtown LUXURY",242747231,Downtown,49.27868,-123.10849,Entire home/apt,327,1,2,2019-06-26,2,6,327
35465616,"Comfortable 1-BR condo, close to Skytrain - 4E",231861909,Marpole,49.21543,-123.11761,Entire home/apt,189,3,2,2019-06-24,2,6,131
35465749,"Comfortable 2-BR condo,close to Skytrain - 4B",231861909,Marpole,49.21555,-123.11677,Entire home/apt,349,3,0,,NA,6,159
35465997,"Comfortable 2-BR condo, close to Skytrain - 4C",231861909,Marpole,49.21488,-123.11758,Entire home/apt,349,3,0,,NA,6,156
35466000,"Comfortable condo, minutes away to Skytrain 4D",231861909,Marpole,49.21567,-123.11787,Entire home/apt,349,3,0,,NA,6,149
35466121,The Artist Townhouse in West Point Grey,230518254,Kitsilano,49.26843,-123.17212,Entire home/apt,500,2,1,2019-07-02,1,1,3
35466390,Modern 1BD suite in Downtown,266836837,Downtown,49.28066,-123.1098,Entire home/apt,155,2,2,2019-06-28,2,1,98
35467162,"Stanley Park, English Bay, Coal Harbour *GEM*",1129727,West End,49.29004,-123.13993,Shared room,39,30,0,,NA,3,347
35468724,Location! location! Beautiful condo in the City.,266773135,Downtown,49.27378,-123.12417,Entire home/apt,199,30,0,,NA,1,291
35468855,7bd/6bth ULTIMATE GETAWAY massage chair 65inch tv,266862252,Renfrew-Collingwood,49.24267,-123.04486,Entire home/apt,649,2,3,2019-06-25,3,1,323
35470002,Cozy room in shared renovated comfortable home,17767330,Kensington-Cedar Cottage,49.23609,-123.06804,Private room,84,1,1,2019-06-16,1,2,117
35470225,Cottage Home 3Bdrm+1Bath near Downtown Vancouver,266874665,Riley Park,49.25187,-123.11109,Entire home/apt,450,1,1,2019-06-23,1,1,50
35471072,Stunning 2BED/2BATH/AC condo w massive rooftop!,142052767,Mount Pleasant,49.25889,-123.1141,Entire home/apt,150,30,0,,NA,5,253
35472485,Central 3-level Townhouse with Rooftop Patio (A),81989921,West End,49.28808,-123.13252,Entire home/apt,500,6,2,2019-07-07,2,9,180
35472782,Newly renovated 1 bdrm suite (main floor)!,52673082,Renfrew-Collingwood,49.25047,-123.02583,Entire home/apt,125,2,2,2019-06-22,2,2,336
